title,n_human_reviews,baseline_jacc_mean,baseline_jacc_max,trained_jacc_mean,trained_jacc_max,baseline_sbert_mean,baseline_sbert_max,trained_sbert_mean,trained_sbert_max
SPREAD DIVERGENCE | OpenReview,3,0.1283159392993365,0.1440329218106996,0.16386981942560944,0.22477064220183487,0.602334996064504,0.6943501234054565,0.6220197876294454,0.6242953538894653
SPROUT: Self-Progressing Robust Training | OpenReview,3,0.12846302029583764,0.1568627450980392,0.13487642215412393,0.13953488372093023,0.7032064000765482,0.8194913864135742,0.6195881764094034,0.6910402178764343
SQIL: Imitation Learning via Reinforcement Learning with Sparse Rewards | OpenReview,3,0.12891747906511686,0.14285714285714285,0.18361471928895534,0.20689655172413793,0.7668261130650839,0.7923887968063354,0.7600376407305399,0.783249020576477
SRDGAN: learning the noise prior for Super Resolution with Dual Generative Adversarial Networks | OpenReview,3,0.157893016051504,0.1643835616438356,0.15915526360492668,0.19617224880382775,0.6583372354507446,0.6924405097961426,0.6257309516270956,0.6406300663948059
SSE-PT: Sequential Recommendation Via Personalized Transformer | OpenReview,3,0.14615032008105652,0.15625,0.11671409672796795,0.12682926829268293,0.6289169987042745,0.723985493183136,0.6837946772575378,0.7417643070220947
STABILITY AND CONVERGENCE THEORY FOR LEARNING RESNET: A FULL CHARACTERIZATION | OpenReview,3,0.13133621830295295,0.16740088105726872,0.14480988967691097,0.16595744680851063,0.7018891374270121,0.7641589641571045,0.6043302218119303,0.634529709815979
Stabilizing DARTS with Amended Gradient Estimation on Architectural Parameters | OpenReview,4,0.10991551784006222,0.12091503267973856,0.11191031717513819,0.11787072243346007,0.5413838624954224,0.7346709966659546,0.48188090324401855,0.648643970489502
Stabilizing Off-Policy Reinforcement Learning with Conservative Policy Gradients | OpenReview,3,0.12307256439506216,0.14106583072100312,0.1521565856845496,0.16,0.583120326201121,0.6751501560211182,0.5975337028503418,0.7194094657897949
Stabilizing Transformers for Reinforcement Learning | OpenReview,3,0.11675347793924644,0.152,0.15388689173855416,0.16666666666666666,0.6437410314877828,0.7343124151229858,0.4446560541788737,0.494257390499115
Stable Rank Normalization for Improved Generalization in Neural Networks and GANs | OpenReview,3,0.1069320975955201,0.11635220125786164,0.14643902294860958,0.15234375,0.6174295544624329,0.6792377829551697,0.4268449942270915,0.4497652053833008
Stablizing Adversarial Invariance Induction by Discriminator Matching | OpenReview,3,0.10613081901916854,0.12307692307692308,0.11840936266639908,0.1291390728476821,0.5136786997318268,0.6271380186080933,0.48653848965962726,0.5798896551132202
Stagnant zone segmentation with U-net | OpenReview,3,0.07227547846081017,0.10416666666666667,0.09495211868423765,0.1390728476821192,0.34763041511178017,0.5176399946212769,0.4328598479429881,0.6162482500076294
Star-Convexity in Non-Negative Matrix Factorization | OpenReview,3,0.12599726685256493,0.13541666666666666,0.12913591727822468,0.1461038961038961,0.6020527084668478,0.7259107232093811,0.4793940782546997,0.5105966925621033
Starfire: Regularization-Free Adversarially-Robust Structured Sparse Training | OpenReview,3,0.1092980209966748,0.13058419243986255,0.15997087173557764,0.17567567567567569,0.6355264584223429,0.6713749170303345,0.5989421010017395,0.7330576777458191
State Alignment-based Imitation Learning | OpenReview,3,0.11285764151320281,0.12158054711246201,0.13085200669107597,0.13740458015267176,0.6758431593577067,0.7458411455154419,0.6892356872558594,0.7618699073791504
State-only Imitation with Transition Dynamics Mismatch | OpenReview,3,0.12229713357612049,0.14056224899598393,0.14055783535386046,0.16317991631799164,0.712674617767334,0.7962571978569031,0.6152414381504059,0.706382155418396
Statistical Adaptive Stochastic Optimization | OpenReview,3,0.1228275138607242,0.13813813813813813,0.1372954444935869,0.15789473684210525,0.5911070505777994,0.7979705333709717,0.34776410460472107,0.37853559851646423
Statistical Verification of General Perturbations by Gaussian Smoothing | OpenReview,3,0.1211258407433879,0.13043478260869565,0.1590540075054058,0.16990291262135923,0.5636679331461588,0.62545245885849,0.5599915981292725,0.6039241552352905
Statistically Consistent Saliency Estimation | OpenReview,5,0.13356679245920342,0.15591397849462366,0.13962970306098516,0.16037735849056603,0.5585785806179047,0.6850484609603882,0.6006696462631226,0.7404483556747437
Stein Bridging: Enabling Mutual Reinforcement between Explicit and Implicit Generative Models | OpenReview,3,0.1194894137022519,0.12831858407079647,0.16510608540305802,0.18604651162790697,0.5296074549357096,0.5933635234832764,0.6599216858545939,0.711571216583252
Stein Self-Repulsive Dynamics: Benefits from Past Samples | OpenReview,3,0.1250459516588549,0.1452991452991453,0.1694177041885937,0.2,0.629889597495397,0.740835428237915,0.6488463977972666,0.7747607231140137
Step Size Optimization | OpenReview,2,0.14375800571484876,0.1568627450980392,0.15615188383045525,0.16326530612244897,0.6642289459705353,0.6818892359733582,0.5281069576740265,0.5583036541938782
Sticking to the Facts: Confident Decoding for Faithful Data-to-Text Generation | OpenReview,4,0.12945187332284108,0.13963963963963963,0.15300206302208982,0.1680327868852459,0.6880327463150024,0.711928129196167,0.661950021982193,0.7510141134262085
Stiffness: A New Perspective on Generalization in Neural Networks | OpenReview,3,0.14566329450673668,0.16964285714285715,0.15121217461294922,0.16597510373443983,0.6573912700017294,0.7527776956558228,0.6743919650713602,0.7831934094429016
Stochastic AUC Maximization with Deep Neural Networks | OpenReview,3,0.11768484273747432,0.1554054054054054,0.12159003360380295,0.13142857142857142,0.7252260049184164,0.84708172082901,0.47158458828926086,0.5006827712059021
Stochastic Conditional Generative Networks with Basis Decomposition | OpenReview,3,0.12218947718947719,0.13257575757575757,0.1727522825704945,0.1862348178137652,0.6869403918584188,0.7210696935653687,0.6755522688229879,0.7649058103561401
Stochastic Gradient Descent with Biased but Consistent Gradient Estimators | OpenReview,4,0.14826079972321077,0.15625,0.15677964416420478,0.17785234899328858,0.7034720629453659,0.8073379397392273,0.6186537444591522,0.6792244911193848
Stochastic Latent Actor-Critic: Deep Reinforcement Learning with a Latent Variable Model | OpenReview,3,0.15081388456111086,0.1671309192200557,0.15656331980310553,0.16379310344827586,0.6387510697046915,0.76249760389328,0.46644991636276245,0.5146085023880005
Stochastic Latent Residual Video Prediction | OpenReview,3,0.1374799533206203,0.15315315315315314,0.15676972152385454,0.1691542288557214,0.6585025389989217,0.6984734535217285,0.6068797906239828,0.6600081920623779
Stochastic Mirror Descent on Overparameterized Nonlinear Models | OpenReview,3,0.12714537027064307,0.1471861471861472,0.1390918413009786,0.16049382716049382,0.644771138827006,0.6679608225822449,0.6703467965126038,0.7070560455322266
Stochastic Neural Physics Predictor | OpenReview,3,0.15331213809778546,0.21524663677130046,0.14012230504463832,0.14537444933920704,0.6424844861030579,0.7945981621742249,0.5456412633260092,0.6048623323440552
Stochastic Prototype Embeddings | OpenReview,3,0.14609522579891518,0.17142857142857143,0.1513796670114444,0.17054263565891473,0.642266571521759,0.7183117270469666,0.5531882445017496,0.5779314041137695
Stochastic Weight Averaging in Parallel: Large-Batch Training That Generalizes Well | OpenReview,3,0.14991905431277155,0.15748031496062992,0.15476415626876927,0.18834080717488788,0.5308476090431213,0.6044291853904724,0.47859792908032733,0.571005642414093
Stochastically Controlled Compositional Gradient for the Composition problem | OpenReview,3,0.12018802818649615,0.14912280701754385,0.12320923017258097,0.1388888888888889,0.6307219862937927,0.6813921332359314,0.6133440732955933,0.6766742467880249
Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning | OpenReview,3,0.1238504347212478,0.14084507042253522,0.17822921063739972,0.2,0.6818670630455017,0.7451221346855164,0.6704085866610209,0.7202277779579163
Strategies for Pre-training Graph Neural Networks | OpenReview,3,0.14388327721661057,0.15656565656565657,0.14938450231959946,0.16666666666666666,0.757951041062673,0.7899367809295654,0.6939839522043864,0.7448936700820923
Striving for Simplicity in Off-Policy Deep Reinforcement Learning | OpenReview,3,0.16447778029844726,0.17586206896551723,0.14782692727291513,0.15827338129496402,0.6864262819290161,0.7361705303192139,0.5623364945252737,0.6064414381980896
StructBERT: Incorporating Language Structures into Pre-training for Deep Language Understanding | OpenReview,3,0.11691653777652793,0.14285714285714285,0.13876383177875282,0.1461187214611872,0.7299997011820475,0.7623672485351562,0.5756245652834574,0.6156425476074219
StructPool: Structured Graph Pooling via Conditional Random Fields | OpenReview,3,0.14233025855605386,0.15352697095435686,0.15887469905696916,0.1830065359477124,0.6121648152669271,0.6417617797851562,0.6190807620684305,0.656975507736206
Structural Language Models for Any-Code Generation | OpenReview,3,0.1195261790110493,0.12814070351758794,0.11466917769732794,0.1319796954314721,0.5958402156829834,0.6641945838928223,0.5346944530804952,0.5770517587661743
Structured consistency loss for semi-supervised semantic segmentation | OpenReview,2,0.1447848101265823,0.14556962025316456,0.17345647608239084,0.20462046204620463,0.7567087411880493,0.7629839181900024,0.715916246175766,0.7870596647262573
Structured Object-Aware Physics Prediction for Video Modeling and Planning | OpenReview,3,0.12431341285371295,0.1366906474820144,0.11053147708763127,0.12598425196850394,0.5841215054194132,0.6538848876953125,0.6197552879651388,0.6385633945465088
Style-based Encoder Pre-training for Multi-modal Image Synthesis | OpenReview,3,0.15776250082718415,0.16733067729083664,0.14459623648685657,0.16030534351145037,0.6771443088849386,0.8081607818603516,0.6590995788574219,0.7663416862487793
Sub-policy Adaptation for Hierarchical Reinforcement Learning | OpenReview,2,0.1404015401540154,0.1419141914191419,0.1470258653772354,0.14883720930232558,0.4675911068916321,0.6588907837867737,0.49500872194767,0.6076638698577881
Subgraph Attention for Node Classification and Hierarchical Graph Pooling | OpenReview,3,0.15921604137499948,0.168141592920354,0.18264186197811413,0.18497109826589594,0.753282388051351,0.8016582727432251,0.7055861751238505,0.7331063747406006
Subjective Reinforcement Learning for Open Complex Environments | OpenReview,3,0.14075702651687702,0.16544117647058823,0.13861983015969626,0.15633423180592992,0.7142248153686523,0.722111701965332,0.4797629117965698,0.5505506992340088
SUMO: Unbiased Estimation of Log Marginal Probability for Latent Variable Models | OpenReview,3,0.11113484658645452,0.13432835820895522,0.17131709976832146,0.2037914691943128,0.5411578317483267,0.6146577596664429,0.6497331460316976,0.6960214376449585
Superbloom: Bloom filter meets Transformer | OpenReview,3,0.11968379726105405,0.16417910447761194,0.15740500034432203,0.17180616740088106,0.5464056531588236,0.6710624694824219,0.5637608965237936,0.5895082950592041
Superseding Model Scaling by Penalizing Dead Units and Points with Separation Constraints | OpenReview,3,0.10445116270988453,0.12195121951219512,0.13526608943561583,0.1488833746898263,0.5956753691037496,0.640069842338562,0.5649136702219645,0.6024496555328369
Supervised learning with incomplete data via sparse representations | OpenReview,3,0.12904259951968974,0.13813813813813813,0.1598385988379061,0.18575851393188855,0.683983325958252,0.7538249492645264,0.48975743850072223,0.5191342234611511
Support-guided Adversarial Imitation Learning | OpenReview,3,0.13072809893215206,0.13991769547325103,0.16788720429143247,0.18548387096774194,0.6345747709274292,0.7099219560623169,0.5796625216801962,0.6498199105262756
Surrogate-Based Constrained Langevin Sampling With Applications to Optimal Material Configuration Design | OpenReview,3,0.109902053947965,0.12987012987012986,0.13767315060418508,0.16346153846153846,0.45236140489578247,0.4650038480758667,0.5462761720021566,0.650021493434906
SVQN: Sequential Variational Soft Q-Learning Networks | OpenReview,2,0.16247372845733501,0.1762295081967213,0.15380434782608696,0.15760869565217392,0.7503683865070343,0.7587792277336121,0.581697553396225,0.5871059894561768
Switched linear projections and inactive state sensitivity for deep neural network interpretability | OpenReview,4,0.1319027838118209,0.14772727272727273,0.161467640490293,0.17627118644067796,0.596978947520256,0.6631518006324768,0.5756810456514359,0.6185259222984314
Swoosh! Rattle! Thump! - Actions that Sound | OpenReview,3,0.08621299001045836,0.09282700421940929,0.14696692732134997,0.1511627906976744,0.6275516748428345,0.6645342111587524,0.6756901343663534,0.7328652143478394
Symmetric-APL Activations: Training Insights and Robustness to Adversarial Attacks | OpenReview,3,0.11239849475143593,0.12254901960784313,0.13481375522345163,0.15816326530612246,0.7547344366709391,0.8037168979644775,0.7201052705446879,0.7550583481788635
Symmetry and Systematicity | OpenReview,3,0.10475330483070422,0.11011904761904762,0.10124559152450867,0.12452830188679245,0.5115140974521637,0.7371453046798706,0.4393818974494934,0.5242459177970886
Symplectic ODE-Net: Learning Hamiltonian Dynamics with Control | OpenReview,3,0.12504988868772773,0.14767932489451477,0.11090217233017392,0.13043478260869565,0.6388115882873535,0.6739760041236877,0.6350778937339783,0.654503583908081
Symplectic Recurrent Neural Networks | OpenReview,3,0.12642036306818483,0.14285714285714285,0.10897356804182412,0.11808118081180811,0.6915465195973715,0.7431964874267578,0.6206711729367574,0.6523918509483337
Synthesizing Programmatic Policies that Inductively Generalize | OpenReview,3,0.11278119685680055,0.11935483870967742,0.12342204712631544,0.134375,0.510521799325943,0.5433660745620728,0.43609734376271564,0.4979187250137329
Synthetic vs Real: Deep Learning on Controlled Noise | OpenReview,3,0.12792044775308373,0.13389121338912133,0.1189610814660675,0.14678899082568808,0.6068257788817087,0.7735474109649658,0.5437430342038473,0.6356358528137207
TabFact: A Large-scale Dataset for Table-based Fact Verification | OpenReview,3,0.129735609103079,0.14583333333333334,0.13900311262080614,0.150997150997151,0.7143615285555521,0.7618412375450134,0.4923039674758911,0.5440281629562378
TabNet: Attentive Interpretable Tabular Learning | OpenReview,3,0.14001536876593876,0.15348837209302327,0.11656568242589749,0.14285714285714285,0.6741670767466227,0.7045093774795532,0.6430441737174988,0.6856952905654907
Target-Embedding Autoencoders for Supervised Representation Learning | OpenReview,4,0.12308308983393318,0.1413427561837456,0.1573398260926292,0.18339100346020762,0.49994543194770813,0.6146901249885559,0.5205838829278946,0.635972261428833
Targeted sampling of enlarged neighborhood via Monte Carlo tree search for TSP | OpenReview,3,0.1592772533468632,0.18548387096774194,0.1330209388720027,0.14285714285714285,0.679720143477122,0.7195322513580322,0.6282888054847717,0.6855949759483337
Task-Based Top-Down Modulation Network for Multi-Task-Learning Applications | OpenReview,3,0.10946972692973217,0.11890243902439024,0.14520435243026605,0.1511627906976744,0.45065757632255554,0.5290880799293518,0.5648735562960306,0.6177036166191101
Task-Relevant Adversarial Imitation Learning | OpenReview,3,0.10845116055387644,0.12460063897763578,0.13773796307995642,0.16091954022988506,0.6400373776753744,0.7276169061660767,0.5851452350616455,0.6322166919708252
Teacher-Student Compression with Generative Adversarial Networks | OpenReview,3,0.1282014022377679,0.1583710407239819,0.16849502277152517,0.1951219512195122,0.5933995544910431,0.6848599314689636,0.46441731850306195,0.5503478050231934
TechKG: A Large-Scale Chinese Technology-Oriented Knowledge Graph | OpenReview,3,0.1472567418549363,0.15454545454545454,0.1561346023820669,0.19540229885057472,0.6461964249610901,0.7100826501846313,0.5554066797097524,0.6723132133483887
TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising | OpenReview,3,0.10280406661046297,0.1488095238095238,0.14350228703704257,0.15737051792828685,0.6989431381225586,0.813208281993866,0.6659773588180542,0.7425947189331055
Temporal Difference Weighted Ensemble For Reinforcement Learning | OpenReview,3,0.10652122723260743,0.11811023622047244,0.14866983818217408,0.15261044176706828,0.5405155221621195,0.7731621861457825,0.5546075900395712,0.7249374389648438
Temporal Probabilistic Asymmetric Multi-task Learning | OpenReview,3,0.12573109360139575,0.14358974358974358,0.19502954928652214,0.2041522491349481,0.5981833537419637,0.6231603622436523,0.4748421609401703,0.5373698472976685
Temporal-difference learning for nonlinear value function approximation in the lazy training regime | OpenReview,4,0.14773147395644093,0.17435897435897435,0.1710180626862695,0.18518518518518517,0.553012415766716,0.5957664847373962,0.5750625133514404,0.6464727520942688
Tensor Decompositions for Temporal Knowledge Base Completion | OpenReview,3,0.14711602786315428,0.16748768472906403,0.16555183946488294,0.1794871794871795,0.741243580977122,0.7740902304649353,0.7035001715024313,0.7597544193267822
Tensor Graph Convolutional Networks for Prediction on Dynamic Graphs | OpenReview,3,0.14844598499517359,0.15846994535519127,0.16986662919831505,0.18502202643171806,0.6826045711835226,0.7690973281860352,0.3685763676961263,0.4133741855621338
Tensorized Embedding Layers for Efficient Model Compression | OpenReview,3,0.11870579471797854,0.13245033112582782,0.16877906904248288,0.1870967741935484,0.6447394490242004,0.7343518733978271,0.6604162057240804,0.708357036113739
Ternary MobileNets via Per-Layer Hybrid Filter Banks | OpenReview,3,0.14092473382885629,0.15121951219512195,0.15134324756317882,0.16494845360824742,0.7618977030118307,0.8557603359222412,0.6117172638575236,0.6768081188201904
Test-Time Training for Out-of-Distribution Generalization | OpenReview,3,0.10485465782119996,0.11692307692307692,0.132048156303981,0.1510791366906475,0.5905709266662598,0.6983009576797485,0.4944386879603068,0.5075743198394775
Testing For Typicality with Respect to an Ensemble of Learned Distributions | OpenReview,3,0.11130809175141475,0.13019390581717452,0.13330929152387228,0.15492957746478872,0.48667890826861065,0.53614342212677,0.5343393584092458,0.7148228883743286
The advantage of using Student*s t-priors in variational autoencoders | OpenReview,3,0.14004090435027536,0.15017064846416384,0.150403457381017,0.16433566433566432,0.6431493163108826,0.7330617904663086,0.5283452669779459,0.5384796857833862
The asymptotic spectrum of the Hessian of DNN throughout training | OpenReview,3,0.1252698983157204,0.15555555555555556,0.12292417421852538,0.12831858407079647,0.6975340445836385,0.7329710125923157,0.7079014778137207,0.7842583656311035
The Benefits of Over-parameterization at Initialization in Deep ReLU Networks | OpenReview,4,0.14074842465566986,0.18376068376068377,0.14910057075401578,0.16279069767441862,0.6779975444078445,0.7667760848999023,0.6372626423835754,0.7305029630661011
The Break-Even Point on the Optimization Trajectories of Deep Neural Networks | OpenReview,3,0.15439284293166705,0.18376068376068377,0.16095990468493285,0.16666666666666666,0.651039739449819,0.758997917175293,0.6967183152834574,0.8134620189666748
The Curious Case of Neural Text Degeneration | OpenReview,3,0.15609249267471356,0.1891891891891892,0.15137562066276516,0.17154811715481172,0.735019862651825,0.8066009283065796,0.7515789270401001,0.8226735591888428
The Detection of Distributional Discrepancy for Text Generation | OpenReview,3,0.12242372163165831,0.12313432835820895,0.1644350481559784,0.17209302325581396,0.6097902854283651,0.6669051051139832,0.7000564932823181,0.7981544733047485
The Differentiable Cross-Entropy Method | OpenReview,3,0.12451979124364776,0.1267605633802817,0.13428198809117323,0.14726027397260275,0.6424967249234518,0.6766785383224487,0.47618021567662555,0.5394811034202576
The Discriminative Jackknife: Quantifying Uncertainty in Deep Learning via Higher-Order Influence Functions | OpenReview,4,0.105642466777624,0.1291866028708134,0.14981443662307767,0.16822429906542055,0.4888147935271263,0.6882031559944153,0.36126063019037247,0.43849313259124756
The divergences minimized by non-saturating GAN training | OpenReview,3,0.12429490742989553,0.15028901734104047,0.17072920389068724,0.2129032258064516,0.7412274281183878,0.8325634598731995,0.6881516973177592,0.7204674482345581
The Dual Information Bottleneck | OpenReview,3,0.10252783530328859,0.11297071129707113,0.12304964539007092,0.1323529411764706,0.5499591032663981,0.5790424942970276,0.5978341698646545,0.6382582187652588
The Dynamics of Signal Propagation in Gated Recurrent Neural Networks | OpenReview,3,0.10166573696623997,0.12083333333333333,0.07924753817610962,0.08391608391608392,0.5983783404032389,0.637292742729187,0.46683914462725323,0.5808051824569702
The Early Phase of Neural Network Training | OpenReview,3,0.14088017979503886,0.14982578397212543,0.15009441259580805,0.1593625498007968,0.6537066698074341,0.7071961164474487,0.5748240749041239,0.6159769296646118
THE EFFECT OF ADVERSARIAL TRAINING: A THEORETICAL CHARACTERIZATION | OpenReview,3,0.14374296681242685,0.16279069767441862,0.13039419580015263,0.13917525773195877,0.7364024122556051,0.8023074865341187,0.5983553131421407,0.6538792848587036
The Effect of Neural Net Architecture on Gradient Confusion & Training Performance | OpenReview,3,0.1022142859646767,0.1095890410958904,0.12472987657454075,0.13651877133105803,0.7239661812782288,0.7982549071311951,0.5754565199216207,0.6556018590927124
The Effect of Residual Architecture on the Per-Layer Gradient of Deep Networks | OpenReview,3,0.11717324247026735,0.13617021276595745,0.15806151995948264,0.1990521327014218,0.7231789628664652,0.7457266449928284,0.7515023350715637,0.7764564156532288
The fairness-accuracy landscape of neural classifiers | OpenReview,3,0.13085887876277272,0.15492957746478872,0.16150562295761275,0.18892508143322476,0.6933750907580057,0.7456023097038269,0.5828918218612671,0.6265475153923035
The Frechet Distance of training and test distribution predicts the generalization gap | OpenReview,3,0.10516438329013748,0.11162790697674418,0.14627401837928153,0.16,0.6191005110740662,0.66115802526474,0.4763825535774231,0.48012179136276245
The function of contextual illusions | OpenReview,3,0.11522810699276746,0.14487632508833923,0.11527378272596155,0.12460063897763578,0.7163679003715515,0.7842318415641785,0.6178455750147501,0.683438241481781
The Gambler*s Problem and Beyond | OpenReview,3,0.1395893128191528,0.15510204081632653,0.163028516472581,0.19662921348314608,0.685889482498169,0.7014367580413818,0.5783896446228027,0.6453237533569336
The Generalization-Stability Tradeoff in Neural Network Pruning | OpenReview,3,0.12244894217148222,0.13533834586466165,0.17359593953437055,0.19622641509433963,0.6744154890378317,0.7226845026016235,0.6354509989420573,0.6544146537780762
The Geometry of Sign Gradient Descent | OpenReview,3,0.14222823304169727,0.17857142857142858,0.15348796793611993,0.16613418530351437,0.7131445606549581,0.7625830173492432,0.607097844282786,0.6613796949386597
The Implicit Bias of Depth: How Incremental Learning Drives Generalization | OpenReview,3,0.12258182674191376,0.12830188679245283,0.12628756962090296,0.14222222222222222,0.7353188196818033,0.7744476795196533,0.7165733575820923,0.7913336753845215
The Ingredients of Real World Robotic Reinforcement Learning | OpenReview,3,0.16517693992503577,0.18796992481203006,0.14388418232504252,0.16532258064516128,0.5427177349726359,0.5934209823608398,0.6235633492469788,0.699533224105835
The Intriguing Effects of Focal Loss on the Calibration of Deep Neural Networks | OpenReview,3,0.09254915792973152,0.09844559585492228,0.11945178636814092,0.13580246913580246,0.5734750032424927,0.6135033369064331,0.5898957451184591,0.6346833109855652
The intriguing role of module criticality in the generalization of deep networks | OpenReview,3,0.1423762226377011,0.14873417721518986,0.1542468712280033,0.16981132075471697,0.7317709922790527,0.7705334424972534,0.6352408528327942,0.691490650177002
The Local Elasticity of Neural Networks | OpenReview,3,0.13993278993278993,0.14682539682539683,0.15060266530854766,0.16176470588235295,0.7504339615503947,0.7851810455322266,0.4902814229329427,0.5592697858810425
The Logical Expressiveness of Graph Neural Networks | OpenReview,3,0.1443356711474771,0.15948275862068967,0.14118732376539544,0.16853932584269662,0.6652501026789347,0.7093953490257263,0.5028299391269684,0.5897674560546875
The Probabilistic Fault Tolerance of Neural Networks in the Continuous Limit | OpenReview,3,0.11489600162945608,0.13058419243986255,0.12065237587692013,0.14864864864864866,0.6256575981775919,0.6905539631843567,0.5686593850453695,0.637732982635498
The problem with DDPG: understanding failures in deterministic environments with sparse rewards | OpenReview,3,0.1283616366798136,0.1391304347826087,0.12376337616208505,0.1444043321299639,0.7133828401565552,0.7753022909164429,0.6647403240203857,0.7141447067260742
The Role of Embedding Complexity in Domain-invariant Representations | OpenReview,3,0.11396153427045876,0.12030075187969924,0.15486127671628921,0.17786561264822134,0.6777828534444174,0.7177207469940186,0.6324951847394308,0.6904708743095398
The Shape of Data: Intrinsic Distance for Data Distributions | OpenReview,3,0.11457061598224194,0.12867647058823528,0.14831548874102066,0.15315315315315314,0.40160273512204486,0.4637914299964905,0.48049386342366535,0.5351517200469971
The Sooner The Better: Investigating Structure of Early Winning Lottery Tickets | OpenReview,3,0.12724945305590465,0.13196480938416422,0.14053996498036062,0.16176470588235295,0.6351483861605326,0.6661858558654785,0.4909844398498535,0.5738615989685059
The Surprising Behavior Of Graph Neural Networks | OpenReview,3,0.11487645974805931,0.1415929203539823,0.1677595508054992,0.18085106382978725,0.6481014092763265,0.7087033987045288,0.6670458316802979,0.7258007526397705
The Usual Suspects? Reassessing Blame for VAE Posterior Collapse | OpenReview,3,0.11825680547653643,0.12454212454212454,0.1579810376156757,0.171875,0.6492182413736979,0.7485653162002563,0.7192817330360413,0.7446618676185608
The Variational Bandwidth Bottleneck: Stochastic Evaluation on an Information Budget | OpenReview,2,0.09795309168443497,0.1044776119402985,0.1303733013117056,0.1318267419962335,0.53184574842453,0.6621968746185303,0.4433136135339737,0.4834865629673004
The Variational InfoMax AutoEncoder | OpenReview,3,0.11406554076579266,0.12727272727272726,0.11597022551323627,0.14112903225806453,0.6422527035077413,0.7293240427970886,0.6256518165270487,0.6598778367042542
The Visual Task Adaptation Benchmark | OpenReview,3,0.1570933336459958,0.18620689655172415,0.14136028323903183,0.15476190476190477,0.7190222342809042,0.7854053378105164,0.6532465815544128,0.6833086013793945
Theory and Evaluation Metrics for Learning Disentangled Representations | OpenReview,3,0.1158884913405382,0.13452914798206278,0.17314267968296404,0.20444444444444446,0.6953097780545553,0.765661358833313,0.6505294839541117,0.72117680311203
Thieves on Sesame Street! Model Extraction of BERT-based APIs | OpenReview,3,0.11046493331972511,0.13615023474178403,0.17001006954277983,0.21962616822429906,0.5330489873886108,0.6542013883590698,0.6764775117238363,0.8167415857315063
Thinking While Moving: Deep Reinforcement Learning with Concurrent Control | OpenReview,3,0.1535689128281721,0.17117117117117117,0.11447281712072654,0.13291139240506328,0.7251995801925659,0.8393096923828125,0.5502241651217142,0.5938363075256348
Three-Head Neural Network Architecture for AlphaZero Learning | OpenReview,3,0.11436090952897675,0.14527027027027026,0.14708144470214343,0.1501597444089457,0.5627481043338776,0.6674556732177734,0.5932486057281494,0.6306568384170532
Thwarting finite difference adversarial attacks with output randomization | OpenReview,4,0.13744738968002435,0.1469387755102041,0.15783001737343055,0.18376068376068377,0.6792546659708023,0.7692559361457825,0.639596238732338,0.7223454117774963
Time2Vec: Learning a Vector Representation of Time | OpenReview,4,0.14788142051125708,0.18497109826589594,0.13603501945237437,0.17857142857142858,0.5234554037451744,0.5791729688644409,0.6425856053829193,0.7564669847488403
TinyBERT: Distilling BERT for Natural Language Understanding | OpenReview,3,0.145798430099529,0.17194570135746606,0.15637882205987863,0.1760299625468165,0.7010912895202637,0.790381669998169,0.7204907735188802,0.7916930317878723
"To Relieve Your Headache of Training an MRF, Take AdVIL | OpenReview",3,0.1104042379933252,0.12030075187969924,0.12019936020328048,0.1276595744680851,0.5290900270144144,0.601142168045044,0.5803902844587961,0.6620192527770996
Top-down training for neural networks | OpenReview,3,0.15065139263252472,0.16981132075471697,0.15140521756001693,0.15636363636363637,0.574674646059672,0.6169429421424866,0.4472431739171346,0.5088173151016235
Topic Models with Survival Supervision: Archetypal Analysis and Neural Approaches | OpenReview,3,0.15110273447358244,0.17424242424242425,0.16133426388003047,0.16996047430830039,0.7545241316159567,0.7724807262420654,0.621279776096344,0.6419825553894043
Topological Autoencoders | OpenReview,3,0.1332845149217288,0.15966386554621848,0.1215291794373427,0.14903846153846154,0.7418429652849833,0.753892183303833,0.6541562477747599,0.730032205581665
Topology-Aware Pooling via Graph Attention | OpenReview,3,0.1503974269848316,0.2011173184357542,0.16907615316646352,0.18134715025906736,0.6965985099474589,0.7748459577560425,0.6534258524576823,0.7468264102935791
Toward Amortized Ranking-Critical Training For Collaborative Filtering | OpenReview,3,0.11116615271809265,0.1657754010695187,0.13040908633009377,0.17177914110429449,0.7344983418782552,0.8099418878555298,0.6907181342442831,0.7519950866699219
Toward Evaluating Robustness of Deep Reinforcement Learning with Continuous Control | OpenReview,3,0.1118859261327501,0.11494252873563218,0.14716964825857748,0.1625615763546798,0.6174540917078654,0.6423490047454834,0.7339286804199219,0.7484009265899658
Toward Understanding Generalization of Over-parameterized Deep ReLU network trained with SGD in Student-teacher Setting | OpenReview,3,0.11465618392447662,0.12087912087912088,0.15829188185195253,0.17314487632508835,0.6570610205332438,0.7783839702606201,0.5925443172454834,0.646899938583374
Toward Understanding The Effect of Loss Function on The Performance of Knowledge Graph Embedding | OpenReview,4,0.14280825050216212,0.15873015873015872,0.1470094848907936,0.17427385892116182,0.4916141629219055,0.7419283986091614,0.44580909237265587,0.6363160610198975
