base_rl,trn_rl
0.1422924901185771,0.15517241379310345
0.17761989342806395,0.1365461847389558
0.162839248434238,0.14473684210526316
0.17748917748917747,0.15984405458089668
0.16014234875444838,0.1794871794871795
0.17085427135678394,0.20140515222482436
0.13986013986013987,0.12840466926070038
0.16693944353518825,0.2024793388429752
0.17375231053604434,0.099009900990099
0.11327433628318584,0.15032679738562094
0.1788235294117647,0.11912225705329155
0.1948051948051948,0.17786561264822134
0.11733333333333333,0.11185086551264979
0.1758793969849246,0.18338108882521492
0.17449664429530204,0.15460526315789475
0.1811175337186898,0.14705882352941177
0.15724137931034482,0.12962962962962965
0.14410480349344978,0.128686327077748
0.22685185185185183,0.15711252653927815
0.16909620991253643,0.16938110749185667
0.17817371937639198,0.13389121338912136
0.17751479289940827,0.18115942028985507
0.211340206185567,0.17218543046357615
0.1741741741741742,0.14516129032258066
0.20462046204620463,0.19935691318327975
0.17371937639198218,0.15037593984962405
0.13852813852813853,0.12626262626262627
0.1678939617083947,0.13802816901408452
0.15694164989939638,0.1510574018126888
0.20043572984749458,0.14619883040935674
0.17624521072796934,0.17174515235457063
0.19217081850533807,0.14015151515151517
0.10947368421052632,0.09069767441860464
0.14937759336099585,0.18285714285714286
0.16119402985074627,0.21698113207547168
0.1418918918918919,0.13944954128440368
0.14040114613180515,0.13464696223316913
0.12669683257918554,0.15071283095723012
0.15061295971978983,0.1651376146788991
0.1457286432160804,0.16
0.15714285714285714,0.18709677419354837
0.1911262798634812,0.1935483870967742
0.13289036544850497,0.15711947626841244
0.16936936936936936,0.16179001721170397
0.14256619144602853,0.17228464419475653
0.13377926421404682,0.14912280701754385
0.1611111111111111,0.19628647214854114
0.1840277777777778,0.1625
0.14657210401891255,0.13411078717201164
0.21561338289962825,0.19
0.12339930151338767,0.10250297973778308
0.14779874213836477,0.09712230215827339
0.1551433389544688,0.15619694397283532
0.0919340849956635,0.07025761124121781
0.1510791366906475,0.13678373382624767
0.1508515815085158,0.17508417508417506
0.1370309951060359,0.14023372287145242
0.13880126182965302,0.14697406340057637
0.18336162988115448,0.1512027491408935
0.17224880382775118,0.12878787878787878
0.16260162601626016,0.16835016835016833
0.16080402010050251,0.1509433962264151
0.17622950819672129,0.21031746031746035
0.11632270168855534,0.13671875
0.17933723196881093,0.16666666666666666
0.1598173515981735,0.16111111111111112
0.11834319526627218,0.11901306240928883
0.17490494296577946,0.1417624521072797
0.26633165829145733,0.23943661971830987
0.17359855334538882,0.14859437751004018
0.15403726708074536,0.1489971346704871
0.19277108433734938,0.15
0.13186813186813187,0.1264367816091954
0.20264317180616742,0.1534526854219949
0.16346153846153846,0.15642458100558662
0.1926605504587156,0.18867924528301885
0.17338709677419356,0.14910025706940874
0.18229166666666669,0.19854721549636806
0.12406015037593984,0.12218045112781956
0.13186813186813187,0.1313131313131313
0.13079667063020214,0.14120667522464697
0.1565995525727069,0.14655172413793102
0.176,0.14414414414414414
0.2018348623853211,0.16666666666666669
0.17658349328214973,0.17582417582417584
0.18656716417910446,0.1739130434782609
0.17057569296375263,0.20823244552058112
0.16302186878727634,0.14937759336099585
0.19195046439628483,0.15977961432506885
0.12758620689655173,0.1313868613138686
0.1715686274509804,0.14831460674157304
0.21596244131455397,0.18528610354223432
0.18852459016393444,0.16359918200409
0.14949494949494951,0.14962593516209477
0.11944444444444444,0.11144578313253012
0.12661870503597122,0.1238390092879257
0.16379310344827586,0.1689497716894977
0.1867881548974943,0.1620253164556962
0.1937984496124031,0.16835016835016836
0.16190476190476188,0.14792899408284024
0.15500945179584122,0.13102119460500963
0.1798365122615804,0.1583011583011583
0.19023136246786634,0.1818181818181818
0.16042780748663102,0.1518987341772152
0.1906474820143885,0.16593886462882096
0.10294117647058823,0.1394700139470014
0.18848167539267013,0.1648106904231626
0.14968152866242038,0.12995245641838352
0.17175572519083968,0.12756264236902048
0.1597938144329897,0.1530343007915567
0.1923076923076923,0.13333333333333333
0.19469026548672566,0.18701298701298702
0.16326530612244897,0.17520661157024792
0.14814814814814814,0.1601255886970173
0.18122977346278316,0.10486891385767792
0.22580645161290325,0.20077220077220076
0.21449275362318843,0.1875
0.1588447653429603,0.14744801512287334
0.16139240506329114,0.14849921011058453
0.1576182136602452,0.13919413919413917
0.17159763313609466,0.1550802139037433
0.137546468401487,0.1312127236580517
0.16153846153846155,0.16793893129770993
0.16348773841961853,0.2181818181818182
0.1694915254237288,0.1368948247078464
0.2021276595744681,0.18125
0.1515151515151515,0.11524163568773235
0.23312883435582823,0.15384615384615385
0.12441314553990611,0.12211981566820278
0.16192560175054707,0.15894039735099338
0.18881118881118877,0.17796610169491528
0.1288433382137628,0.11806797853309482
0.13123359580052493,0.16326530612244897
0.15936254980079684,0.17829457364341084
0.1879699248120301,0.15327102803738316
0.20689655172413796,0.1509433962264151
0.1756756756756757,0.20765027322404372
0.1431980906921241,0.13986013986013984
0.15071283095723015,0.19136960600375233
0.1729957805907173,0.15109343936381708
0.19954648526077096,0.14492753623188406
0.15862068965517243,0.11965811965811966
0.16216216216216217,0.16129032258064516
0.13136288998357964,0.12956810631229237
0.15111111111111114,0.14594594594594593
0.1373134328358209,0.11690363349131122
0.15122873345935728,0.1739130434782609
0.18897637795275588,0.15925058548009366
